
time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,Bx,By,Bz,I,Azimuth,Pitch,Roll,Gain,Latitude,Longitude,Speed (m/s),
2.393071,0.0440,0.4613,1.3451,1.2994,0.0590,1.7012,0.5543,-0.1820,-0.1449,37.6736,-11.6632,-24.9978,17.7525,269.3848,-31.2959,1.3295,78.7170,23.54517591,87.29021561,1.02999997,
2.395829,0.0440,0.4613,1.3451,1.2994,0.0590,1.7012,0.5543,-0.1820,-0.1449,37.6736,-11.6632,-24.9978,17.7525,270.2819,-32.8384,2.1422,78.7170,23.54517591,87.29021561,1.02999997,
2.405185,0.1857,0.5399,1.1220,1.2994,0.0590,1.7012,0.5543,-0.1820,-0.1449,37.6736,-11.6632,-24.9978,17.7525,270.2819,-32.8384,2.1422,78.7170,23.54517591,87.29021561,1.02999997,
2.408641,0.2671,0.6503,0.7865,1.2994,0.0590,1.7012,0.5543,-0.1820,-0.1449,37.6736,-11.6632,-24.9978,17.7525,270.2819,-32.8384,2.1422,78.7170,23.54517591,87.29021561,1.02999997,
2.410820,0.1279,0.6044,0.7155,1.2994,0.0590,1.7012,0.5543,-0.1820,-0.1449,37.6736,-11.6632,-24.9978,17.7525,270.2819,-32.8384,2.1422,78.7170,23.54517591,87.29021561,1.02999997,
2.413137,0.0574,0.4983,0.8251,1.2994,0.0590,1.7012,0.5543,-0.1820,-0.1449,37.6736,-11.6632,-24.9978,17.7525,270.2819,-32.8384,2.1422,78.7170,23.54517591,87.29021561,1.02999997,
2.457551,0.0574,0.4983,0.8251,1.2994,0.0590,1.7012,0.5543,-0.1820,-0.1449,37.3320,-11.7730,-25.2296,17.7525,270.2819,-32.8384,2.1422,78.7170,23.54517591,87.29021561,1.02999997,
2.462008,0.0574,0.4983,0.8251,1.2994,0.0590,1.7012,-0.2997,-0.0599,-0.4669,37.3320,-11.7730,-25.2296,17.7525,270.2819,-32.8384,2.1422,78.7170,23.54517591,87.29021561,1.02999997,
2.465404,0.0574,0.4983,0.8251,0.3898,-0.7942,0.3609,-0.2997,-0.0599,-0.4669,37.3320,-11.7730,-25.2296,17.7525,270.2819,-32.8384,2.1422,78.7170,23.54517591,87.29021561,1.02999997,
2.468507,0.0574,0.4983,0.8251,0.3898,-0.7942,0.3609,-0.2997,-0.0599,-0.4669,37.3320,-11.7730,-25.2296,17.7525,271.6097,-30.4655,1.7391,78.7170,23.54517591,87.29021561,1.02999997,
2.472093,0.0785,0.3940,0.9699,0.3898,-0.7942,0.3609,-0.2997,-0.0599,-0.4669,37.3320,-11.7730,-25.2296,17.7525,271.6097,-30.4655,1.7391,78.7170,23.54517591,87.29021561,1.02999997,
2.474687,0.0544,0.3504,1.0414,0.3898,-0.7942,0.3609,-0.2997,-0.0599,-0.4669,37.3320,-11.7730,-25.2296,17.7525,271.6097,-30.4655,1.7391,78.7170,23.54517591,87.29021561,1.02999997,
2.477178,-0.0001,0.3779,0.9020,0.3898,-0.7942,0.3609,-0.2997,-0.0599,-0.4669,37.3320,-11.7730,-25.2296,17.7525,271.6097,-30.4655,1.7391,78.7170,23.54517591,87.29021561,1.02999997,
2.505543,-0.0001,0.3779,0.9020,0.3898,-0.7942,0.3609,-0.2997,-0.0599,-0.4669,37.3320,-11.7730,-25.2296,20.7225,271.6097,-30.4655,1.7391,78.7170,23.54517591,87.29021561,1.02999997,
2.530916,-0.0001,0.3779,0.9020,0.3898,-0.7942,0.3609,-0.2587,-0.1139,-0.1214,37.3320,-11.7730,-25.2296,20.7225,271.6097,-30.4655,1.7391,78.7170,23.54517591,87.29021561,1.02999997,
2.535194,-0.0001,0.3779,0.9020,-0.2452,-0.8499,-0.7023,-0.2587,-0.1139,-0.1214,37.3320,-11.7730,-25.2296,20.7225,271.6097,-30.4655,1.7391,78.7170,23.54517591,87.29021561,1.02999997,
2.538321,-0.0001,0.3779,0.9020,-0.2452,-0.8499,-0.7023,-0.2587,-0.1139,-0.1214,37.3320,-11.7730,-25.2296,20.7225,272.1726,-29.5424,2.4384,78.7170,23.54517591,87.29021561,1.02999997,
2.541462,-0.0001,0.3779,0.9020,-0.2452,-0.8499,-0.7023,-0.2587,-0.1139,-0.1214,36.9904,-11.7608,-25.5468,20.7225,272.1726,-29.5424,2.4384,78.7170,23.54517591,87.29021561,1.02999997,
2.544800,-0.0410,0.3935,0.7785,-0.2452,-0.8499,-0.7023,-0.2587,-0.1139,-0.1214,36.9904,-11.7608,-25.5468,20.7225,272.1726,-29.5424,2.4384,78.7170,23.54517591,87.29021561,1.02999997,
2.547805,0.0288,0.4331,0.7623,-0.2452,-0.8499,-0.7023,-0.2587,-0.1139,-0.1214,36.9904,-11.7608,-25.5468,20.7225,272.1726,-29.5424,2.4384,78.7170,23.54517591,87.29021561,1.02999997,
2.550701,0.1389,0.4686,0.7322,-0.2452,-0.8499,-0.7023,-0.2587,-0.1139,-0.1214,36.9904,-11.7608,-25.5468,20.7225,272.1726,-29.5424,2.4384,78.7170,23.54517591,87.29021561,1.02999997,
2.577928,0.1389,0.4686,0.7322,-0.2452,-0.8499,-0.7023,-0.2587,-0.1139,-0.1214,36.6488,-11.5900,-25.8152,20.7225,272.1726,-29.5424,2.4384,78.2486,23.54517591,87.29021561,1.02999997,
2.590537,0.1389,0.4686,0.7322,-0.2452,-0.8499,-0.7023,-0.0077,-0.1933,-0.0280,36.6488,-11.5900,-25.8152,20.7225,272.1726,-29.5424,2.4384,78.2486,23.54517591,87.29021561,1.02999997,
2.594729,0.1389,0.4686,0.7322,1.3440,-0.2663,-0.6312,-0.0077,-0.1933,-0.0280,36.6488,-11.5900,-25.8152,20.7225,272.1726,-29.5424,2.4384,78.2486,23.54517591,87.29021561,1.02999997,
2.598099,0.1389,0.4686,0.7322,1.3440,-0.2663,-0.6312,-0.0077,-0.1933,-0.0280,36.6488,-11.5900,-25.8152,20.7225,272.9871,-30.0531,3.2127,78.2486,23.54517591,87.29021561,1.02999997,
2.605019,0.2283,0.4690,0.8000,1.3440,-0.2663,-0.6312,-0.0077,-0.1933,-0.0280,36.6488,-11.5900,-25.8152,20.7225,272.9871,-30.0531,3.2127,78.2486,23.54517591,87.29021561,1.02999997,
2.608174,0.2332,0.4790,0.8655,1.3440,-0.2663,-0.6312,-0.0077,-0.1933,-0.0280,36.6488,-11.5900,-25.8152,20.7225,272.9871,-30.0531,3.2127,78.2486,23.54517591,87.29021561,1.02999997,
2.610757,0.1211,0.4774,0.7609,1.3440,-0.2663,-0.6312,-0.0077,-0.1933,-0.0280,36.6488,-11.5900,-25.8152,20.7225,272.9871,-30.0531,3.2127,78.2486,23.54517591,87.29021561,1.02999997,
2.613206,0.0425,0.5002,0.6053,1.3440,-0.2663,-0.6312,-0.0077,-0.1933,-0.0280,36.6488,-11.5900,-25.8152,20.7225,272.9871,-30.0531,3.2127,78.2486,23.54517591,87.29021561,1.02999997,
2.657496,0.0425,0.5002,0.6053,1.3440,-0.2663,-0.6312,-0.0077,-0.1933,-0.0280,36.4536,-11.3826,-26.1202,20.7225,272.9871,-30.0531,3.2127,78.2486,23.54517591,87.29021561,1.02999997,
2.662122,0.0425,0.5002,0.6053,1.3440,-0.2663,-0.6312,0.3081,0.0325,-0.3228,36.4536,-11.3826,-26.1202,20.7225,272.9871,-30.0531,3.2127,78.2486,23.54517591,87.29021561,1.02999997,
2.665408,0.0425,0.5002,0.6053,-0.0362,0.0937,-2.0560,0.3081,0.0325,-0.3228,36.4536,-11.3826,-26.1202,20.7225,272.9871,-30.0531,3.2127,78.2486,23.54517591,87.29021561,1.02999997,
2.668872,0.0425,0.5002,0.6053,-0.0362,0.0937,-2.0560,0.3081,0.0325,-0.3228,36.4536,-11.3826,-26.1202,20.7225,274.6539,-31.9788,2.5779,78.2486,23.54517591,87.29021561,1.02999997,
2.671814,0.0310,0.5268,0.5892,-0.0362,0.0937,-2.0560,0.3081,0.0325,-0.3228,36.4536,-11.3826,-26.1202,20.7225,274.6539,-31.9788,2.5779,78.2486,23.54517591,87.29021561,1.02999997,
2.674911,0.0249,0.5424,0.6351,-0.0362,0.0937,-2.0560,0.3081,0.0325,-0.3228,36.4536,-11.3826,-26.1202,20.7225,274.6539,-31.9788,2.5779,78.2486,23.54517591,87.29021561,1.02999997,
2.678207,0.0694,0.5650,0.6827,-0.0362,0.0937,-2.0560,0.3081,0.0325,-0.3228,36.4536,-11.3826,-26.1202,20.7225,274.6539,-31.9788,2.5779,78.2486,23.54517591,87.29021561,1.02999997,
2.731831,0.0694,0.5650,0.6827,-0.0362,0.0937,-2.0560,0.1979,0.0136,-0.2933,36.4536,-11.3826,-26.1202,20.7225,274.6539,-31.9788,2.5779,78.2486,23.54517591,87.29021561,1.02999997,
2.737199,0.0694,0.5650,0.6827,0.3603,0.4002,-0.4640,0.1979,0.0136,-0.2933,36.4536,-11.3826,-26.1202,20.7225,274.6539,-31.9788,2.5779,78.2486,23.54517591,87.29021561,1.02999997,
2.741482,0.0694,0.5650,0.6827,0.3603,0.4002,-0.4640,0.1979,0.0136,-0.2933,36.4536,-11.3826,-26.1202,20.7225,275.8707,-33.2643,2.1338,78.2486,23.54517591,87.29021561,1.02999997,
2.745383,0.0899,0.5671,0.7927,0.3603,0.4002,-0.4640,0.1979,0.0136,-0.2933,36.4536,-11.3826,-26.1202,20.7225,275.8707,-33.2643,2.1338,78.2486,23.54517591,87.29021561,1.02999997,
2.748836,0.0695,0.5714,0.7949,0.3603,0.4002,-0.4640,0.1979,0.0136,-0.2933,36.4536,-11.3826,-26.1202,20.7225,275.8707,-33.2643,2.1338,78.2486,23.54517591,87.29021561,1.02999997,
2.751084,0.0397,0.6000,0.7420,0.3603,0.4002,-0.4640,0.1979,0.0136,-0.2933,36.4536,-11.3826,-26.1202,20.7225,275.8707,-33.2643,2.1338,78.2486,23.54517591,87.29021561,1.02999997,
2.752946,0.0397,0.6000,0.7420,0.3603,0.4002,-0.4640,0.1979,0.0136,-0.2933,36.3438,-11.1752,-26.4252,20.7225,275.8707,-33.2643,2.1338,78.2486,23.54517591,87.29021561,1.02999997,
2.777467,0.0397,0.6000,0.7420,0.3603,0.4002,-0.4640,0.1979,0.0136,-0.2933,36.2584,-10.9800,-26.5960,20.7225,275.8707,-33.2643,2.1338,78.2486,23.54517591,87.29021561,1.02999997,
2.791409,0.0397,0.6000,0.7420,0.3603,0.4002,-0.4640,-0.0225,0.1056,-0.1936,36.2584,-10.9800,-26.5960,20.7225,275.8707,-33.2643,2.1338,78.2486,23.54517591,87.29021561,1.02999997,
2.795051,0.0397,0.6000,0.7420,0.3603,0.4002,-0.4640,-0.0225,0.1056,-0.1936,36.2584,-10.9800,-26.5960,20.7225,276.5318,-33.2116,1.5885,78.2486,23.54517591,87.29021561,1.02999997,
2.797641,0.0397,0.6000,0.7420,-0.1264,0.4725,0.2054,-0.0225,0.1056,-0.1936,36.2584,-10.9800,-26.5960,20.7225,276.5318,-33.2116,1.5885,78.2486,23.54517591,87.29021561,1.02999997,
2.804812,0.0239,0.6184,0.7129,-0.1264,0.4725,0.2054,-0.0225,0.1056,-0.1936,36.2584,-10.9800,-26.5960,20.7225,276.5318,-33.2116,1.5885,78.2486,23.54517591,87.29021561,1.02999997,
2.807861,0.0045,0.6034,0.7724,-0.1264,0.4725,0.2054,-0.0225,0.1056,-0.1936,36.2584,-10.9800,-26.5960,20.7225,276.5318,-33.2116,1.5885,78.2486,23.54517591,87.29021561,1.02999997,
2.810182,-0.0013,0.5629,0.9402,-0.1264,0.4725,0.2054,-0.0225,0.1056,-0.1936,36.2584,-10.9800,-26.5960,20.7225,276.5318,-33.2116,1.5885,78.2486,23.54517591,87.29021561,1.02999997,
2.812053,0.0297,0.5445,1.0436,-0.1264,0.4725,0.2054,-0.0225,0.1056,-0.1936,36.2584,-10.9800,-26.5960,20.7225,276.5318,-33.2116,1.5885,78.2486,23.54517591,87.29021561,1.02999997,
2.856756,0.0297,0.5445,1.0436,-0.1264,0.4725,0.2054,-0.0225,0.1056,-0.1936,36.2828,-10.8824,-26.7668,20.7225,276.5318,-33.2116,1.5885,78.2486,23.54517591,87.29021561,1.02999997,
2.861045,0.0297,0.5445,1.0436,-0.1264,0.4725,0.2054,0.1423,0.0116,0.0230,36.2828,-10.8824,-26.7668,20.7225,276.5318,-33.2116,1.5885,78.2486,23.54517591,87.29021561,1.02999997,
2.862648,0.0297,0.5445,1.0436,-0.0149,0.6265,0.8937,0.1423,0.0116,0.0230,36.2828,-10.8824,-26.7668,20.7225,276.5318,-33.2116,1.5885,78.2486,23.54517591,87.29021561,1.02999997,
2.864276,0.0297,0.5445,1.0436,-0.0149,0.6265,0.8937,0.1423,0.0116,0.0230,36.2828,-10.8824,-26.7668,20.7225,276.1711,-33.5068,1.3297,78.2486,23.54517591,87.29021561,1.02999997,
2.870101,0.0298,0.5557,1.0879,-0.0149,0.6265,0.8937,0.1423,0.0116,0.0230,36.2828,-10.8824,-26.7668,20.7225,276.1711,-33.5068,1.3297,75.6103,23.54517591,87.29021561,1.02999997,
2.872733,-0.0115,0.6344,0.9423,-0.0149,0.6265,0.8937,0.1423,0.0116,0.0230,36.2828,-10.8824,-26.7668,20.7225,276.1711,-33.5068,1.3297,75.6103,23.54517591,87.29021561,1.02999997,
2.874124,0.0195,0.6902,0.6565,-0.0149,0.6265,0.8937,0.1423,0.0116,0.0230,36.2828,-10.8824,-26.7668,20.7225,276.1711,-33.5068,1.3297,75.6103,23.54517591,87.29021561,1.02999997,
2.921960,0.0195,0.6902,0.6565,-0.0149,0.6265,0.8937,-0.4125,0.2912,0.1229,36.2828,-10.8824,-26.7668,20.7225,276.1711,-33.5068,1.3297,75.6103,23.54517591,87.29021561,1.02999997,
2.937828,0.0195,0.6902,0.6565,-0.0149,0.6265,0.8937,-0.4125,0.2912,0.1229,36.3926,-10.7848,-26.9376,20.7225,276.1711,-33.5068,1.3297,75.6103,23.54517591,87.29021561,1.02999997,
2.942234,0.0195,0.6902,0.6565,-0.5393,-0.3797,1.8674,-0.4125,0.2912,0.1229,36.3926,-10.7848,-26.9376,20.7225,276.1711,-33.5068,1.3297,75.6103,23.54517591,87.29021561,1.02999997,
2.945015,0.0177,0.6040,0.8408,-0.5393,-0.3797,1.8674,-0.4125,0.2912,0.1229,36.3926,-10.7848,-26.9376,20.7225,276.1711,-33.5068,1.3297,75.6103,23.54517591,87.29021561,1.02999997,
2.947553,-0.0605,0.4452,1.2175,-0.5393,-0.3797,1.8674,-0.4125,0.2912,0.1229,36.3926,-10.7848,-26.9376,20.7225,276.1711,-33.5068,1.3297,75.6103,23.54517591,87.29021561,1.02999997,
2.949951,-0.0978,0.4298,1.1604,-0.5393,-0.3797,1.8674,-0.4125,0.2912,0.1229,36.3926,-10.7848,-26.9376,20.7225,276.1711,-33.5068,1.3297,75.6103,23.54517591,87.29021561,1.02999997,
2.952012,-0.0978,0.4298,1.1604,-0.5393,-0.3797,1.8674,-0.4125,0.2912,0.1229,36.3926,-10.7848,-26.9376,20.7225,274.6054,-31.5099,0.5219,75.6103,23.54517591,87.29021561,1.02999997,
2.977042,-0.0978,0.4298,1.1604,-0.5393,-0.3797,1.8674,-0.4125,0.2912,0.1229,36.4780,-10.9556,-27.1206,20.7225,274.6054,-31.5099,0.5219,75.6103,23.54517591,87.29021561,1.02999997,
2.993152,-0.0978,0.4298,1.1604,-0.5393,-0.3797,1.8674,0.0410,0.0272,0.2565,36.4780,-10.9556,-27.1206,20.7225,274.6054,-31.5099,0.5219,75.6103,23.54517591,87.29021561,1.02999997,
3.004724,-0.0978,0.4298,1.1604,-0.9108,-0.1180,-0.8894,0.0410,0.0272,0.2565,36.4780,-10.9556,-27.1206,20.7225,274.6054,-31.5099,0.5219,75.6103,23.54517591,87.29021561,1.02999997,
3.006964,-0.0978,0.4298,1.1604,-0.9108,-0.1180,-0.8894,0.0410,0.0272,0.2565,36.4780,-10.9556,-27.1206,20.7225,273.8186,-30.9969,0.1875,75.6103,23.54517591,87.29021561,1.02999997,
3.008731,-0.0628,0.5041,0.8650,-0.9108,-0.1180,-0.8894,0.0410,0.0272,0.2565,36.4780,-10.9556,-27.1206,20.7225,273.8186,-30.9969,0.1875,75.6103,23.54517591,87.29021561,1.02999997,
3.010445,-0.0788,0.5381,0.6983,-0.9108,-0.1180,-0.8894,0.0410,0.0272,0.2565,36.4780,-10.9556,-27.1206,20.7225,273.8186,-30.9969,0.1875,75.6103,23.54517591,87.29021561,1.02999997,
3.012373,-0.1181,0.5091,0.7242,-0.9108,-0.1180,-0.8894,0.0410,0.0272,0.2565,36.4780,-10.9556,-27.1206,20.7225,273.8186,-30.9969,0.1875,75.6103,23.54517591,87.29021561,1.02999997,
3.014080,-0.1059,0.4631,0.8602,-0.9108,-0.1180,-0.8894,0.0410,0.0272,0.2565,36.4780,-10.9556,-27.1206,20.7225,273.8186,-30.9969,0.1875,75.6103,23.54517591,87.29021561,1.02999997,
3.058318,-0.1059,0.4631,0.8602,-0.9108,-0.1180,-0.8894,0.0410,0.0272,0.2565,36.6000,-11.1996,-27.2060,20.7225,273.8186,-30.9969,0.1875,75.6103,23.54517591,87.29021561,1.02999997,
3.063031,-0.1059,0.4631,0.8602,-0.9108,-0.1180,-0.8894,-0.1879,-0.0389,0.2157,36.6000,-11.1996,-27.2060,20.7225,273.8186,-30.9969,0.1875,75.6103,23.54517591,87.29021561,1.02999997,
3.070991,-0.0330,0.4263,1.0133,-0.9108,-0.1180,-0.8894,-0.1879,-0.0389,0.2157,36.6000,-11.1996,-27.2060,20.7225,273.8186,-30.9969,0.1875,75.6103,23.54517591,87.29021561,1.02999997,
3.074965,0.0040,0.4210,1.0253,-0.9108,-0.1180,-0.8894,-0.1879,-0.0389,0.2157,36.6000,-11.1996,-27.2060,20.7225,273.8186,-30.9969,0.1875,75.6103,23.54517591,87.29021561,1.02999997,
3.078404,0.0100,0.4171,0.8943,-0.9108,-0.1180,-0.8894,-0.1879,-0.0389,0.2157,36.6000,-11.1996,-27.2060,20.7225,273.8186,-30.9969,0.1875,75.6103,23.54517591,87.29021561,1.02999997,
3.123266,0.0100,0.4171,0.8943,-0.0991,-0.8266,0.8422,-0.1879,-0.0389,0.2157,36.6000,-11.1996,-27.2060,20.7225,273.8186,-30.9969,0.1875,75.6103,23.54517591,87.29021561,1.02999997,
3.126826,0.0100,0.4171,0.8943,-0.0991,-0.8266,0.8422,-0.1879,-0.0389,0.2157,36.6000,-11.1996,-27.2060,20.7225,273.0822,-30.2102,0.8447,75.6103,23.54517591,87.29021561,1.02999997,
3.129766,0.0100,0.4171,0.8943,-0.0991,-0.8266,0.8422,0.1446,0.0201,0.0044,36.6000,-11.1996,-27.2060,20.7225,273.0822,-30.2102,0.8447,75.6103,23.54517591,87.29021561,1.02999997,
3.137612,0.0100,0.4171,0.8943,-0.0991,-0.8266,0.8422,0.1446,0.0201,0.0044,36.7464,-11.5290,-27.2182,20.7225,273.0822,-30.2102,0.8447,75.6103,23.54517591,87.29021561,1.02999997,
3.141062,0.0478,0.4460,0.7871,-0.0991,-0.8266,0.8422,0.1446,0.0201,0.0044,36.7464,-11.5290,-27.2182,20.7225,273.0822,-30.2102,0.8447,75.6103,23.54517591,87.29021561,1.02999997,
3.144141,0.0363,0.4671,0.7180,-0.0991,-0.8266,0.8422,0.1446,0.0201,0.0044,36.7464,-11.5290,-27.2182,20.7225,273.0822,-30.2102,0.8447,75.6103,23.54517591,87.29021561,1.02999997,
3.147195,-0.0603,0.4530,0.6678,-0.0991,-0.8266,0.8422,0.1446,0.0201,0.0044,36.7464,-11.5290,-27.2182,20.7225,273.0822,-30.2102,0.8447,75.6103,23.54517591,87.29021561,1.02999997,
3.177188,-0.0603,0.4530,0.6678,-0.0991,-0.8266,0.8422,0.1446,0.0201,0.0044,36.9416,-11.8828,-27.1694,20.7225,273.0822,-30.2102,0.8447,74.7493,23.54517591,87.29021561,1.02999997,
3.192624,-0.0603,0.4530,0.6678,-0.3114,-0.5105,-1.5380,0.1446,0.0201,0.0044,36.9416,-11.8828,-27.1694,20.7225,273.0822,-30.2102,0.8447,74.7493,23.54517591,87.29021561,1.02999997,
3.194641,-0.0603,0.4530,0.6678,-0.3114,-0.5105,-1.5380,0.1948,-0.1052,0.0285,36.9416,-11.8828,-27.1694,20.7225,273.0822,-30.2102,0.8447,74.7493,23.54517591,87.29021561,1.02999997,
3.196801,-0.0603,0.4530,0.6678,-0.3114,-0.5105,-1.5380,0.1948,-0.1052,0.0285,36.9416,-11.8828,-27.1694,20.7225,273.2523,-31.0213,0.4634,74.7493,23.54517591,87.29021561,1.02999997,
3.204485,-0.1033,0.4532,0.6338,-0.3114,-0.5105,-1.5380,0.1948,-0.1052,0.0285,36.9416,-11.8828,-27.1694,20.7225,273.2523,-31.0213,0.4634,74.7493,23.54517591,87.29021561,1.02999997,
3.206644,-0.0320,0.4982,0.6540,-0.3114,-0.5105,-1.5380,0.1948,-0.1052,0.0285,36.9416,-11.8828,-27.1694,20.7225,273.2523,-31.0213,0.4634,74.7493,23.54517591,87.29021561,1.02999997,
3.208133,0.0165,0.5622,0.6658,-0.3114,-0.5105,-1.5380,0.1948,-0.1052,0.0285,36.9416,-11.8828,-27.1694,20.7225,273.2523,-31.0213,0.4634,74.7493,23.54517591,87.29021561,1.02999997,
3.209616,0.0285,0.6113,0.6364,-0.3114,-0.5105,-1.5380,0.1948,-0.1052,0.0285,36.9416,-11.8828,-27.1694,20.7225,273.2523,-31.0213,0.4634,74.7493,23.54517591,87.29021561,1.02999997,
3.229641,0.0285,0.6113,0.6364,-0.3114,-0.5105,-1.5380,0.1948,-0.1052,0.0285,36.9416,-11.8828,-27.1694,23.6925,273.2523,-31.0213,0.4634,74.7493,23.54517591,87.29021561,1.02999997,
3.258402,0.0285,0.6113,0.6364,-0.3114,-0.5105,-1.5380,0.1948,-0.1052,0.0285,37.1368,-12.2610,-27.1938,23.6925,273.2523,-31.0213,0.4634,74.7493,23.54517591,87.29021561,1.02999997,
3.265229,0.0285,0.6113,0.6364,-0.0295,0.4262,-1.6524,0.1948,-0.1052,0.0285,37.1368,-12.2610,-27.1938,23.6925,273.2523,-31.0213,0.4634,74.7493,23.54517591,87.29021561,1.02999997,
3.268212,0.0285,0.6113,0.6364,-0.0295,0.4262,-1.6524,-0.0507,-0.0895,-0.1389,37.1368,-12.2610,-27.1938,23.6925,273.2523,-31.0213,0.4634,74.7493,23.54517591,87.29021561,1.02999997,
3.270778,0.0285,0.6113,0.6364,-0.0295,0.4262,-1.6524,-0.0507,-0.0895,-0.1389,37.1368,-12.2610,-27.1938,23.6925,274.1027,-32.5080,0.6927,74.7493,23.54517591,87.29021561,1.02999997,
3.272966,-0.0117,0.6199,0.6441,-0.0295,0.4262,-1.6524,-0.0507,-0.0895,-0.1389,37.1368,-12.2610,-27.1938,23.6925,274.1027,-32.5080,0.6927,74.7493,23.54517591,87.29021561,1.02999997,
3.274641,-0.0542,0.5761,0.7862,-0.0295,0.4262,-1.6524,-0.0507,-0.0895,-0.1389,37.1368,-12.2610,-27.1938,23.6925,274.1027,-32.5080,0.6927,74.7493,23.54517591,87.29021561,1.02999997,
3.276502,-0.0652,0.5323,0.9496,-0.0295,0.4262,-1.6524,-0.0507,-0.0895,-0.1389,37.1368,-12.2610,-27.1938,23.6925,274.1027,-32.5080,0.6927,74.7493,23.54517591,87.29021561,1.02999997,
3.323845,-0.0652,0.5323,0.9496,-0.4768,0.2862,0.5187,-0.0507,-0.0895,-0.1389,37.1368,-12.2610,-27.1938,23.6925,274.1027,-32.5080,0.6927,74.7493,23.54517591,87.29021561,1.02999997,
3.327948,-0.0652,0.5323,0.9496,-0.4768,0.2862,0.5187,-0.0507,-0.0895,-0.1389,37.1368,-12.2610,-27.1938,23.6925,274.9540,-32.5556,0.7027,74.7493,23.54517591,87.29021561,1.02999997,
3.339076,-0.0652,0.5323,0.9496,-0.4768,0.2862,0.5187,-0.0507,-0.0895,-0.1389,37.3320,-12.6148,-27.2426,23.6925,274.9540,-32.5556,0.7027,74.7493,23.54517591,87.29021561,1.02999997,
3.343306,-0.0112,0.5361,0.9975,-0.4768,0.2862,0.5187,-0.0507,-0.0895,-0.1389,37.3320,-12.6148,-27.2426,23.6925,274.9540,-32.5556,0.7027,74.7493,23.54517591,87.29021561,1.02999997,
3.347186,0.0580,0.5698,0.9523,-0.4768,0.2862,0.5187,-0.0507,-0.0895,-0.1389,37.3320,-12.6148,-27.2426,23.6925,274.9540,-32.5556,0.7027,74.7493,23.54517591,87.29021561,1.02999997,
3.350920,0.0452,0.5587,0.9531,-0.4768,0.2862,0.5187,-0.0507,-0.0895,-0.1389,37.3320,-12.6148,-27.2426,23.6925,274.9540,-32.5556,0.7027,74.7493,23.54517591,87.29021561,1.02999997,
3.353346,0.0452,0.5587,0.9531,-0.4768,0.2862,0.5187,0.1394,-0.2474,-0.1470,37.3320,-12.6148,-27.2426,23.6925,274.9540,-32.5556,0.7027,74.7493,23.54517591,87.29021561,1.02999997,
3.376914,0.0452,0.5587,0.9531,-0.4768,0.2862,0.5187,0.1394,-0.2474,-0.1470,37.4662,-12.9198,-27.2548,23.6925,274.9540,-32.5556,0.7027,74.7493,23.54517591,87.29021561,1.02999997,
3.393518,0.0452,0.5587,0.9531,-0.0235,0.0303,1.6442,0.1394,-0.2474,-0.1470,37.4662,-12.9198,-27.2548,23.6925,274.9540,-32.5556,0.7027,74.7493,23.54517591,87.29021561,1.02999997,
3.395953,0.0452,0.5587,0.9531,-0.0235,0.0303,1.6442,0.1394,-0.2474,-0.1470,37.4662,-12.9198,-27.2548,23.6925,275.5744,-32.5270,1.2290,74.7493,23.54517591,87.29021561,1.02999997,
3.403916,0.0452,0.5587,0.9531,-0.0235,0.0303,1.6442,0.4213,-0.4569,-0.0128,37.4662,-12.9198,-27.2548,23.6925,275.5744,-32.5270,1.2290,74.7493,23.54517591,87.29021561,1.02999997,
3.405769,-0.0186,0.5090,1.0380,-0.0235,0.0303,1.6442,0.4213,-0.4569,-0.0128,37.4662,-12.9198,-27.2548,23.6925,275.5744,-32.5270,1.2290,74.7493,23.54517591,87.29021561,1.02999997,
3.407131,-0.0621,0.5281,1.1671,-0.0235,0.0303,1.6442,0.4213,-0.4569,-0.0128,37.4662,-12.9198,-27.2548,23.6925,275.5744,-32.5270,1.2290,74.7493,23.54517591,87.29021561,1.02999997,
3.408604,0.0357,0.5730,1.0785,-0.0235,0.0303,1.6442,0.4213,-0.4569,-0.0128,37.4662,-12.9198,-27.2548,23.6925,275.5744,-32.5270,1.2290,74.7493,23.54517591,87.29021561,1.02999997,
3.409896,0.1515,0.5927,0.9107,-0.0235,0.0303,1.6442,0.4213,-0.4569,-0.0128,37.4662,-12.9198,-27.2548,23.6925,275.5744,-32.5270,1.2290,74.7493,23.54517591,87.29021561,1.02999997,
3.457224,0.1515,0.5927,0.9107,-0.0235,0.0303,1.6442,0.4213,-0.4569,-0.0128,37.5272,-13.2614,-27.4378,23.6925,275.5744,-32.5270,1.2290,74.7493,23.54517591,87.29021561,1.02999997,
3.463442,0.1515,0.5927,0.9107,0.2775,0.1868,1.2735,0.4213,-0.4569,-0.0128,37.5272,-13.2614,-27.4378,23.6925,275.5744,-32.5270,1.2290,74.7493,23.54517591,87.29021561,1.02999997,
3.465536,0.1515,0.5927,0.9107,0.2775,0.1868,1.2735,0.4213,-0.4569,-0.0128,37.5272,-13.2614,-27.4378,23.6925,276.1384,-33.4145,2.4469,74.7493,23.54517591,87.29021561,1.02999997,
3.470189,0.0763,0.5811,0.8197,0.2775,0.1868,1.2735,0.4213,-0.4569,-0.0128,37.5272,-13.2614,-27.4378,23.6925,276.1384,-33.4145,2.4469,74.7493,23.54517591,87.29021561,1.02999997,
